"LURN_SAK","INCIDENT_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","X_COORDINATE","Y_COORDINATE","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
17712541,"2016-04-20 17:44:00","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","11700 WASHINGTON BLVD, WHITTIER, CA 90606","11700 WASHINGTON BLVD","WHITTIER","90606",6542830.4357802756,1811499.1529521481,"916-02993-1577","1577","02993","CA0190015","PICO RIVERA","N"
17710588,"2016-04-20 12:31:00","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","31700 CASTAIC RD, CASTAIC, CA","31700 CASTAIC RD","CASTAIC",,6374552.8180148965,2002992.865784423,"916-04981-0679","0679","04981","CA0190006","SANTA CLARITA VALLEY","N"
17711665,"2016-04-20 09:30:00","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","42300 WILLETTA AVE, LANCASTER, CA","42300 WILLETTA AVE","LANCASTER",,6488635.2154817423,2059246.1240368988,"916-06438-1182","1182","06438","CA0190024","LANCASTER","N"
17711065,"2016-04-20 04:45:00","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","ROSECRANS AVE & STUDEBAKER RD, NORWALK, CA 90650","ROSECRANS AVE & STUDEBAKER RD","NORWALK","90650",6531300.7786996262,1786789.683537975,"016-05372-0453","0453","05372","CA0190004","NORWALK","N"
17709062,"2016-04-19 14:14:23","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","4600 E 60TH ST, MAYWOOD, CA 90270","4600 E 60TH ST","MAYWOOD","90270",6506029.2420156868,1817028.4087795489,"916-00403-3602","3602","00403","CA0190036","NARCOTICS BUREAU","N"
17708940,"2016-04-19 11:30:00","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","10800 BEN AVON ST, WHITTIER, CA 90606","10800 BEN AVON ST","WHITTIER","90606",6537636.2084018579,1811983.2109866731,"916-02955-1578","1578","02955","CA0190015","PICO RIVERA","N"
17709368,"2016-04-19 11:30:00","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","10800 BEN AVON ST, WHITTIER, CA 90606","10800 BEN AVON ST","WHITTIER","90606",6537636.2084018579,1811983.2109866731,"916-02957-1578","1578","02957","CA0190015","PICO RIVERA","N"
17708895,"2016-04-19 11:00:00","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","36400 WINDTREE CIR, PALMDALE, CA","36400 WINDTREE CIR","PALMDALE",,6543934.8290659515,2020387.381771592,"916-05563-2603","2603","05563","CA01900W9","PALMDALE","N"
17708329,"2016-04-19 07:19:00","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","FIRESTONE & HOXIE, NORWALK, CA 90650","FIRESTONE & HOXIE","NORWALK","90650",6530381.3103482174,1794780.5407102932,"916-05322-0451","0451","05322","CA0190004","NORWALK","N"
17707648,"2016-04-18 10:30:00","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","5800 SULTANA AVE, TEMPLE CITY, CA 91780","5800 SULTANA AVE","TEMPLE CITY","91780",6540040.4651601324,1860824.3393327184,"916-04462-0521","0521","04462","CA0190005","TEMPLE","N"
17706105,"2016-04-16 12:25:00","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","PARKER AVE & SAN MARTINEZ RD, VAL VERDE, CA","PARKER AVE & SAN MARTINEZ RD","VAL VERDE",,6361360.7386780996,1985853.5143501582,"916-04842-0662","0662","04842","CA0190006","SANTA CLARITA VALLEY","N"
17705882,"2016-04-16 08:10:00","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","6800 CENTRAL AVE, LOS ANGELES, CA","6800 CENTRAL AVE","LOS ANGELES",,6483996.8290133039,1814537.4645555171,"916-05807-2171","2171","05807","CA01900V3","CENTURY","N"
